name,date_of_birth,place_of_birth,team,season,season_start_year,season_end_year
Dejan Vukadinovic,26/04/1981,Serbia,fortuna-duesseldorf,Season 2002/2003,2002,2003
Emin YesilÃ¶z,03/05/1982,Turkey,fortuna-duesseldorf,Season 2002/2003,2002,2003
Uwe Weidemann,14/06/1963,Germany,fortuna-duesseldorf,Season 2002/2003,2002,2003
Uwe Klein,11/01/1970,Germany,fortuna-duesseldorf,Season 2002/2003,2002,2003
Mirko Bitzer,05/04/1974,Germany,fortuna-duesseldorf,Season 2001/2002,2001,2002
Dennis Prostka,06/12/1980,Germany,fortuna-duesseldorf,Season 2001/2002,2001,2002
Tose Cuskarevski,11/12/1982,Germany,fortuna-duesseldorf,Season 2001/2002,2001,2002
Stefan Emmerling,10/02/1966,Germany,fortuna-duesseldorf,Season 2001/2002,2001,2002
Augustine Fregene,31/03/1978,Nigeria,fortuna-duesseldorf,Season 2001/2002,2001,2002
Dennis Rossow,05/08/1982,Germany,fortuna-duesseldorf,Season 2001/2002,2001,2002
Marc Sesterhenn,12/08/1980,Germany,fortuna-duesseldorf,Season 2001/2002,2001,2002
Jan Tauer,26/08/1983,Germany,fortuna-duesseldorf,Season 2001/2002,2001,2002
Goran Vucic,05/11/1969,Serbia,fortuna-duesseldorf,Season 2001/2002,2001,2002
BjÃ¶rn Weikl,09/02/1977,Germany,fortuna-duesseldorf,Season 2001/2002,2001,2002
Rudolf Zedi,31/08/1974,Germany,fortuna-duesseldorf,Season 2001/2002,2001,2002
Ben Abelski,19/09/1982,Germany,fortuna-duesseldorf,Season 2001/2002,2001,2002
Axel Bellinghausen,17/05/1983,Germany,fortuna-duesseldorf,Season 2001/2002,2001,2002
David Breda,22/01/1971,Czech Republic,fortuna-duesseldorf,Season 2001/2002,2001,2002
Martin Äupr,17/10/1977,Czech Republic,fortuna-duesseldorf,Season 2001/2002,2001,2002
Asmir DÅ¾afiÄ,11/11/1970,Bosnia-Herzegovina,fortuna-duesseldorf,Season 2001/2002,2001,2002
Michael Hopp,22/06/1980,Germany,fortuna-duesseldorf,Season 2001/2002,2001,2002
Guido JÃ¶rres,07/03/1974,Germany,fortuna-duesseldorf,Season 2001/2002,2001,2002
Dirk Michels,28/02/1974,Germany,fortuna-duesseldorf,Season 2001/2002,2001,2002
Sven Mollenhauer,09/09/1973,Germany,fortuna-duesseldorf,Season 2001/2002,2001,2002
Robert Niestroj,02/12/1974,Germany,fortuna-duesseldorf,Season 2001/2002,2001,2002
Farid Ouass,21/10/1980,Morocco,fortuna-duesseldorf,Season 2001/2002,2001,2002
Christoph Ulrich,13/03/1982,Germany,fortuna-duesseldorf,Season 2001/2002,2001,2002
Daniele Varveri,06/01/1982,Germany,fortuna-duesseldorf,Season 2001/2002,2001,2002
Uwe Weidemann,14/06/1963,Germany,fortuna-duesseldorf,Season 2001/2002,2001,2002
Rafael Wodniok,29/04/1982,Germany,fortuna-duesseldorf,Season 2001/2002,2001,2002
Engin Kizilaslan,09/08/1982,Turkey,fortuna-duesseldorf,Season 2001/2002,2001,2002
Boris Kondev,29/08/1979,Bulgaria,fortuna-duesseldorf,Season 2001/2002,2001,2002
Frank Mayer,26/07/1977,Germany,fortuna-duesseldorf,Season 2001/2002,2001,2002
Michael Rentmeister,03/01/1983,Germany,fortuna-duesseldorf,Season 2001/2002,2001,2002
Ganiyu Shittu,22/12/1979,Nigeria,fortuna-duesseldorf,Season 2001/2002,2001,2002
Milan Strelec,30/11/1972,Slovakia,fortuna-duesseldorf,Season 2001/2002,2001,2002
Samuel Taubmann,18/02/1977,Nigeria,fortuna-duesseldorf,Season 2001/2002,2001,2002
Dejan Vukadinovic,26/04/1981,Serbia,fortuna-duesseldorf,Season 2001/2002,2001,2002
Emin YesilÃ¶z,03/05/1982,Turkey,fortuna-duesseldorf,Season 2001/2002,2001,2002
Stefan Emmerling,10/02/1966,Germany,fortuna-duesseldorf,Season 2001/2002,2001,2002
Mirko Bitzer,05/04/1974,Germany,fortuna-duesseldorf,Season 2000/2001,2000,2001
Sven Neuhaus,04/04/1978,Germany,fortuna-duesseldorf,Season 2000/2001,2000,2001
Dennis Prostka,06/12/1980,Germany,fortuna-duesseldorf,Season 2000/2001,2000,2001
Daniel Addo,06/11/1976,Ghana,fortuna-duesseldorf,Season 2000/2001,2000,2001
RenÃ© Bogesits,18/04/1981,Germany,fortuna-duesseldorf,Season 2000/2001,2000,2001
Stefan Emmerling,10/02/1966,Germany,fortuna-duesseldorf,Season 2000/2001,2000,2001
Augustine Fregene,31/03/1978,Nigeria,fortuna-duesseldorf,Season 2000/2001,2000,2001
JÃ¼rgen Radschuweit,04/12/1967,Germany,fortuna-duesseldorf,Season 2000/2001,2000,2001
Goran Vucic,05/11/1969,Serbia,fortuna-duesseldorf,Season 2000/2001,2000,2001
BjÃ¶rn Weikl,09/02/1977,Germany,fortuna-duesseldorf,Season 2000/2001,2000,2001
DÅ¾enan ZaimoviÄ,25/09/1973,Bosnia-Herzegovina,fortuna-duesseldorf,Season 2000/2001,2000,2001
